year,country_code,record,crop_land,grazing_land,forest_land,fishing_ground,built_up_land,carbon,total,quality_score
1963,GBR,EFProdPerCap,0.333509056,0.163876206,0.038240763,0.368131569,0.076395018,3.888423015,4.868575627,3A
1963,GBR,EFProdTotGHA,17863679.11,8777668.58,2048282.36,19718157.9,4091931.135,208274827.3,260774546.4,3A
1964,GBR,AreaPerCap,0.145994751,0.225306804,0.031534607,0.981095634,0.033382537,0,1.417314333,3A
1964,GBR,AreaTotHA,7875686.842,12154175.56,1701134.368,52925204,1800820.953,0,76457021.72,3A
1964,GBR,BiocapPerCap,0.351907865,0.161231361,0.105055857,0.372127106,0.080465751,0,1.07078794,3A
1964,GBR,BiocapTotGHA,18983669.8,8697625.75,5667238.18,20074396.76,4340724.944,0,57763655.43,3A
1964,GBR,EFConsPerCap,0.843680296,0.744982131,0.353865483,0.391416532,0.080465751,4.169963208,6.584373401,3A
1964,GBR,EFConsTotGHA,45512333.56,40188061.06,19089273.46,21114964.8,4340724.944,224948665.3,355194023.1,3A
1964,GBR,EFProdPerCap,0.351907865,0.161231361,0.044531752,0.36419083,0.080465751,3.899669509,4.901997068,3A
1964,GBR,EFProdTotGHA,18983669.8,8697625.75,2402265.363,19646274.32,4340724.944,210367671.7,264438231.8,3A
1965,GBR,AreaPerCap,0.144619977,0.222175663,0.031784232,0.974625804,0.033382527,0,1.406588203,3A
1965,GBR,AreaTotHA,7853313.309,12064827.59,1725982.398,52925204,1812774.765,0,76382102.06,3A
1965,GBR,BiocapPerCap,0.382979588,0.158422879,0.106003277,0.368352884,0.088402908,0,1.104161536,3A
1965,GBR,BiocapTotGHA,20796979.47,8602853.702,5756306.714,20002704.04,4800552.085,0,59959396.02,3A
1965,GBR,EFConsPerCap,0.859043537,0.692689051,0.34156659,0.414905526,0.088402908,4.295962779,6.69257039,3A
1965,GBR,EFConsTotGHA,46648728.41,37615163.88,18548125.21,22530656.91,4800552.085,233284103.1,363427329.6,3A
1965,GBR,EFProdPerCap,0.382979588,0.158422879,0.044104962,0.384865035,0.088402908,3.986604614,5.045379985,3A
1965,GBR,EFProdTotGHA,20796979.47,8602853.702,2395036.221,20899365.07,4800552.085,216484995.2,273979781.8,3A
1966,GBR,AreaPerCap,0.143439321,0.220484714,0.032030802,0.968776043,0.033382518,0,1.398113397,3A
1966,GBR,AreaTotHA,7836233.519,12045300.43,1749874.735,52925204,1823720.321,0,76380333.01,3A
1966,GBR,BiocapPerCap,0.355337386,0.157163705,0.107014422,0.366017553,0.082697384,0,1.06823045,3A
1966,GBR,BiocapTotGHA,19412436.72,8586010.359,5846304.892,19995904.94,4517840.778,0,58358497.69,3A
1966,GBR,EFConsPerCap,0.799083639,0.677709497,0.321430707,0.412967503,0.082697384,4.216607227,6.510495957,3A
1966,GBR,EFConsTotGHA,43654738.3,37023947.51,17560080.98,22560827.66,4517840.778,230357469.4,355674904.7,3A
1966,GBR,EFProdPerCap,0.355337386,0.157163705,0.042185591,0.380797541,0.082697384,3.878639872,4.896821478,3A
1966,GBR,EFProdTotGHA,19412436.72,8586010.359,2304640.999,20803350.47,4517840.778,211893974.9,267518254.2,3A
1967,GBR,AreaPerCap,0.142351488,0.219562554,0.032205296,0.963529024,0.033382541,0,1.391030904,3A
1967,GBR,AreaTotHA,7819153.729,12060241.77,1768988.604,52925204,1833652.927,0,76407241.03,3A
1967,GBR,BiocapPerCap,0.398925012,0.156050261,0.107602831,0.362974217,0.093551047,0,1.119103369,3A
1967,GBR,BiocapTotGHA,21912352.55,8571606.767,5910462.121,19937629.3,5138618.675,0,61470669.41,3A
1967,GBR,EFConsPerCap,0.831198076,0.677696766,0.333154211,0.415560647,0.093551047,4.207295715,6.558456461,3A
1967,GBR,EFConsTotGHA,45656463.53,37224866.79,18299661.07,22826122.99,5138618.675,231100442.7,360246175.7,3A
1967,GBR,EFProdPerCap,0.398925012,0.156050261,0.039223146,0.383159874,0.093551047,3.810167227,4.881076567,3A
1967,GBR,EFProdTotGHA,21912352.55,8571606.767,2154468.549,21046397.14,5138618.675,209286770.5,268110214.2,3A
1968,GBR,AreaPerCap,0.141008494,0.216893523,0.032223239,0.958885469,0.033382499,0,1.382393223,3A
1968,GBR,AreaTotHA,7782893.302,11971329.58,1778545.539,52925204,1842530.331,0,76300502.75,3A
1968,GBR,BiocapPerCap,0.351448908,0.153848455,0.107381741,0.360510605,0.083202384,0,1.056392093,3A
1968,GBR,BiocapTotGHA,19398046.77,8491588.562,5926881.494,19898202.58,4592313.957,0,58307033.37,3A
1968,GBR,EFConsPerCap,0.799709355,0.675835279,0.475337467,0.433650854,0.083202384,4.265979693,6.733715032,3A
1968,GBR,EFConsTotGHA,44139557.98,37302390.28,26236013.84,23935142.06,4592313.957,235458616.2,371664034.3,3A
1968,GBR,EFProdPerCap,0.351448908,0.153848455,0.039453297,0.39864132,0.083202384,3.818339,4.844933364,3A
1968,GBR,EFProdTotGHA,19398046.77,8491588.562,2177604.978,22002808.34,4592313.957,210751311.9,267413674.5,3A
1969,GBR,AreaPerCap,0.138082915,0.21679446,0.032431397,0.954818409,0.033382551,0,1.375509732,3A
1969,GBR,AreaTotHA,7653880.961,12016830.54,1797659.408,52925204,1850381.484,0,76243956.39,3A
1969,GBR,BiocapPerCap,0.372704218,0.152706009,0.107899346,0.356478615,0.09010396,0,1.079892148,3A
1969,GBR,BiocapTotGHA,20658846.3,8464433.231,5980817.775,19759467.6,4994426.601,0,59857991.51,3A
1969,GBR,EFConsPerCap,0.855257173,0.674531141,0.459127841,0.4292666,0.09010396,4.427240619,6.935527335,3A
1969,GBR,EFConsTotGHA,47406564.35,37388992.39,25449273.31,23794076.61,4994426.601,245400183.5,384433516.8,3A
1969,GBR,EFProdPerCap,0.372704218,0.152706009,0.043426925,0.394182872,0.09010396,3.964717389,5.017841374,3A
1969,GBR,EFProdTotGHA,20658846.3,8464433.231,2407137.171,21849399.54,4994426.601,219762705.2,278136948.1,3A
1970,GBR,AreaPerCap,0.136397871,0.208344106,0.032363256,0.951295059,0.033382546,0,1.361782838,3A
1970,GBR,AreaTotHA,7588481.686,11591203.18,1800526.488,52925204,1857234.551,0,75762649.91,3A
1970,GBR,BiocapPerCap,0.362597122,0.14705835,0.107576986,0.355900388,0.088743431,0,1.061876279,3A
1970,GBR,BiocapTotGHA,20173054.08,8181576.364,5985034.714,19800481.97,4937231.791,0,59077378.91,3A
1970,GBR,EFConsPerCap,0.849145225,0.608748979,0.47110586,0.412469738,0.088743431,4.632326981,7.062540215,3A
1970,GBR,EFConsTotGHA,47242108.37,33867687.64,26209926.7,22947711.98,4937231.791,257719041.1,392923707.6,3A
1970,GBR,EFProdPerCap,0.362597122,0.14705835,0.042919019,0.379314227,0.088743431,4.14137926,5.16201141,3A
1970,GBR,EFProdTotGHA,20173054.08,8181576.364,2387795.258,21103108.51,4937231.791,230405214.5,287187980.5,3A
1971,GBR,AreaPerCap,0.136463918,0.207266591,0.03270706,0.948313795,0.033382494,0,1.358133859,3A
1971,GBR,AreaTotHA,7616024.086,11567507.16,1825374.518,52925204,1863070.364,0,75797180.13,3A
1971,GBR,BiocapPerCap,0.386719216,0.146070915,0.108713475,0.354234834,0.094601212,0,1.090339651,3A
1971,GBR,BiocapTotGHA,21582722.39,8152188.677,6067277.366,19769775.49,5279674.801,0,60851638.72,3A
1971,GBR,EFConsPerCap,0.836246142,0.55340582,0.441520332,0.396487858,0.094601212,4.60915365,6.931415015,3A
1971,GBR,EFConsTotGHA,46670730.61,30885468.58,24641161.76,22127908.39,5279674.801,257235947,386840891.1,3A
1971,GBR,EFProdPerCap,0.386719216,0.146070915,0.043638225,0.361411119,0.094601212,4.129782617,5.162223304,3A
1971,GBR,EFProdTotGHA,21582722.39,8152188.677,2435440.655,20170282.53,5279674.801,230482345.1,288102654.2,3A
1972,GBR,AreaPerCap,0.13598666,0.20544582,0.033357627,0.945881713,0.033382536,0,1.354054357,3A
1972,GBR,AreaTotHA,7608902.508,11495371.78,1866469.337,52925204,1867863.103,0,75763810.73,3A
1972,GBR,BiocapPerCap,0.39503955,0.14528457,0.11090534,0.354538795,0.096975852,0,1.102744107,3A
1972,GBR,BiocapTotGHA,22103766.76,8129151.272,6205519.869,19837615.82,5426118.988,0,61702172.71,3A
1972,GBR,EFConsPerCap,0.835638163,0.604524923,0.477934457,0.394351754,0.096975852,4.482340937,6.891766085,3A
1972,GBR,EFConsTotGHA,46756713.48,33825164.82,26742010.41,22065282.33,5426118.988,250801770.6,385617060.7,3A
1972,GBR,EFProdPerCap,0.39503955,0.14528457,0.044225468,0.350134038,0.096975852,4.004775738,5.036435215,3A
1972,GBR,EFProdTotGHA,22103766.76,8129151.272,2474560.934,19591155.11,5426118.988,224080421.4,281805174.5,3A
1973,GBR,AreaPerCap,0.134652462,0.204791268,0.033852604,0.943966898,0.033382541,0,1.350645773,3A
1973,GBR,AreaTotHA,7549532.762,11481991.21,1898007.222,52925204,1871652.281,0,75726387.48,3A
1973,GBR,BiocapPerCap,0.384227138,0.143934193,0.112722457,0.351652784,0.095256173,0,1.087792746,3A
1973,GBR,BiocapTotGHA,21542386.42,8069929.737,6319987.568,19716046.57,5340708.883,0,60989059.18,3A
1973,GBR,EFConsPerCap,0.800458521,0.511414587,0.521972048,0.383540553,0.095256173,4.754939912,7.067581795,3A
1973,GBR,EFConsTotGHA,44879148.42,28673379.78,29265302.86,21503891.76,5340708.883,266594268.8,396256700.5,3A
1973,GBR,EFProdPerCap,0.384227138,0.143934193,0.043426351,0.333796597,0.095256173,4.251121952,5.251762405,3A
1973,GBR,EFProdTotGHA,21542386.42,8069929.737,2434776.579,18714907.3,5340708.883,238346807.6,294449516.5,3A
1974,GBR,AreaPerCap,0.134250886,0.203698342,0.033954297,0.942531276,0.033382513,0,1.347817315,3A
1974,GBR,AreaTotHA,7538482.502,11438109.88,1906608.463,52925204,1874501.531,0,75682906.38,3A
1974,GBR,BiocapPerCap,0.404357259,0.143655026,0.11291237,0.352317207,0.100546536,0,1.113788398,3A
1974,GBR,BiocapTotGHA,22705549.35,8066545.663,6340277.895,19783385.98,5645909.11,0,62541668.01,3A
1974,GBR,EFConsPerCap,0.793967623,0.472708795,0.497941242,0.366657557,0.100546536,4.366548955,6.598370708,3A
1974,GBR,EFConsTotGHA,44583028.15,26543638.44,27960495.84,20588628.16,5645909.11,245191326.8,370513026.5,3A
1974,GBR,EFProdPerCap,0.404357259,0.143655026,0.042234163,0.31766413,0.100546536,3.936343133,4.944800247,3A
1974,GBR,EFProdTotGHA,22705549.35,8066545.663,2371541.149,17837539.51,5645909.11,221034323.8,277661408.6,3A
1975,GBR,AreaPerCap,0.130361222,0.205119605,0.034309274,0.941530272,0.033382553,0,1.344702925,3A
1975,GBR,AreaTotHA,7327851.757,11530162.41,1928589.413,52925204,1876496.659,0,75588304.24,3A
1975,GBR,BiocapPerCap,0.351499248,0.144581892,0.114144894,0.351759447,0.090010986,0,1.051996467,3A
1975,GBR,BiocapTotGHA,19758440.04,8127222.605,6416301.184,19773066.31,5059688.426,0,59134718.56,3A
1975,GBR,EFConsPerCap,0.696008298,0.473827722,0.383786255,0.337570915,0.090010986,4.073395222,6.054599399,3A
1975,GBR,EFConsTotGHA,39123947.77,26634755.79,21573354.01,18975501.97,5059688.426,228973278.5,340340526.5,3A
1975,GBR,EFProdPerCap,0.351499248,0.144581892,0.043196129,0.29047319,0.090010986,3.754209947,4.673971392,3A
1975,GBR,EFProdTotGHA,19758440.04,8127222.605,2428136.435,16328049.47,5059688.426,211031268.2,262732805.2,3A
1976,GBR,AreaPerCap,0.130651707,0.204505518,0.034712392,0.940936034,0.033382529,0,1.34418818,3A
1976,GBR,AreaTotHA,7348818.604,11502903.36,1952481.749,52925204,1877680.434,0,75607088.15,3A
1976,GBR,BiocapPerCap,0.318027314,0.143966495,0.115481501,0.351092258,0.081258458,0,1.009826025,3A
1976,GBR,BiocapTotGHA,17888209.04,8097740.808,6495533.976,19748026.1,4570576.841,0,56800086.77,3A
1976,GBR,EFConsPerCap,0.714474841,0.497385837,0.443100814,0.330593169,0.081258458,4.199562872,6.266375991,3A
1976,GBR,EFConsTotGHA,40187351.06,27976659.34,24923268.05,18595005.72,4570576.841,236214486.1,352467347.1,3A
1976,GBR,EFProdPerCap,0.318027314,0.143966495,0.045266424,0.28313353,0.081258458,3.834709843,4.706362064,3A
1976,GBR,EFProdTotGHA,17888209.04,8097740.808,2546118.58,15925524.49,4570576.841,215692452.5,264720622.2,3A
1977,GBR,AreaPerCap,0.131074849,0.202921934,0.035026126,0.940691835,0.033382536,0,1.343097281,3A
1977,GBR,AreaTotHA,7374533.169,11416793.85,1970639.925,52925204,1878168.263,0,75565339.2,3A
1977,GBR,BiocapPerCap,0.409049056,0.143510368,0.116535158,0.352619569,0.104177842,0,1.125891992,3A
1977,GBR,BiocapTotGHA,23013917.98,8074180.299,6556501.059,19839082.17,5861253.77,0,63344935.27,3A
1977,GBR,EFConsPerCap,0.782837733,0.464503865,0.435229409,0.279771268,0.104177842,4.147726429,6.214246546,3A
1977,GBR,EFConsTotGHA,44044016.54,26133916.44,24486877,15740491.08,5861253.77,233359384.4,349625939.2,3A
1977,GBR,EFProdPerCap,0.409049056,0.143510368,0.049105101,0.243435076,0.104177842,3.909047904,4.858325347,3A
1977,GBR,EFProdTotGHA,23013917.98,8074180.299,2762751.175,13696144.26,5861253.77,219930853.2,273339100.7,3A
1978,GBR,AreaPerCap,0.131327413,0.202555997,0.035025069,0.940663425,0.033382502,0,1.342954405,3A
1978,GBR,AreaTotHA,7388966.088,11396549.66,1970639.925,52925204,1878223.031,0,75559582.71,3A
1978,GBR,BiocapPerCap,0.402785528,0.143464953,0.116349629,0.353134156,0.102385238,0,1.118119504,3A
1978,GBR,BiocapTotGHA,22662203.77,8071868.981,6546260.508,19868633.95,5760572.257,0,62909539.47,3A
1978,GBR,EFConsPerCap,0.712152933,0.498411302,0.451894929,0.241430827,0.102385238,4.136760528,6.143035757,3A
1978,GBR,EFConsTotGHA,40068358.42,28042463.57,25425280.34,13583791.43,5760572.257,232749450.1,345629916.1,3A
1978,GBR,EFProdPerCap,0.402785528,0.143464953,0.048130819,0.229236742,0.102385238,3.862230471,4.788233751,3A
1978,GBR,EFProdTotGHA,22662203.77,8071868.981,2708017.912,12897707.12,5760572.257,217303373.5,269403743.6,3A
1979,GBR,AreaPerCap,0.129380479,0.203456,0.035331819,0.940690137,0.033382541,0,1.342240975,3A
1979,GBR,AreaTotHA,7279217.634,11446862.11,1987842.408,52925204,1878171.914,0,75517298.06,3A
1979,GBR,BiocapPerCap,0.426653001,0.144348275,0.117398507,0.353746735,0.110084315,0,1.152230833,3A
1979,GBR,BiocapTotGHA,24004394.48,8121337.331,6605086.705,19902534.74,6193574.886,0,64826928.15,3A
1979,GBR,EFConsPerCap,0.750749922,0.447860309,0.48799154,0.218237437,0.110084315,4.407641114,6.422564637,3A
1979,GBR,EFConsTotGHA,42238768.37,25197562.21,27455429.61,12278496.85,6193574.886,247983152,361346983.9,3A
1979,GBR,EFProdPerCap,0.426653001,0.144348275,0.052114026,0.206593059,0.110084315,4.113367215,5.053159891,3A
1979,GBR,EFProdTotGHA,24004394.48,8121337.331,2932044.616,11623359.65,6193574.886,231426684,284301395,3A
1980,GBR,AreaPerCap,0.130987167,0.202632557,0.035703365,0.940633319,0.033382511,0,1.343338919,3A
1980,GBR,AreaTotHA,7370058.463,11401222.15,2008867.664,52925204,1878283.667,0,75583635.95,3A
1980,GBR,BiocapPerCap,0.46655474,0.143755092,0.118051048,0.353703306,0.118903012,0,1.200967198,3A
1980,GBR,BiocapTotGHA,26250935.71,8088452.104,6642201.249,19901293.39,6690137.403,0,67573019.85,3A
1980,GBR,EFConsPerCap,0.719776859,0.382013978,0.41658712,0.217810041,0.118903012,3.909595648,5.764686659,3A
1980,GBR,EFConsTotGHA,40498604.87,21494207.5,23439482.63,12255190.87,6690137.403,219975354,324352977.2,3A
1980,GBR,EFProdPerCap,0.46655474,0.143755092,0.049701908,0.195403132,0.118903012,3.691389667,4.66570755,3A
1980,GBR,EFProdTotGHA,26250935.71,8088452.104,2796502.686,10994454.92,6690137.403,207697885.3,262518368.1,3A
1981,GBR,AreaPerCap,0.130686157,0.200437883,0.036002191,0.940452789,0.033382534,0,1.340961554,3A
1981,GBR,AreaTotHA,7354533.496,11279902.59,2026070.146,52925204,1878645.528,0,75464355.76,3A
1981,GBR,BiocapPerCap,0.470828624,0.14247098,0.119085603,0.354314033,0.120268687,0,1.206967927,3A
1981,GBR,BiocapTotGHA,26496493.27,8017739.706,6701697.196,19939483.09,6768276.822,0,67923690.08,3A
1981,GBR,EFConsPerCap,0.717720961,0.385871672,0.435573227,0.233148585,0.120268687,3.658226316,5.550809449,3A
1981,GBR,EFConsTotGHA,40390680.67,21715430.3,24512449.96,13120739.88,6768276.822,205871444.5,312379022.1,3A
1981,GBR,EFProdPerCap,0.470828624,0.14247098,0.054337872,0.206536953,0.120268687,3.501368476,4.495811592,3A
1981,GBR,EFProdTotGHA,26496493.27,8017739.706,3057934.431,11623135.68,6768276.822,197044065.5,253007645.4,3A
1982,GBR,AreaPerCap,0.130704901,0.199711401,0.036345965,0.940120376,0.033382548,0,1.340265192,3A
1982,GBR,AreaTotHA,7358189.166,11242992.79,2046139.709,52925204,1879310.571,0,75451836.24,3A
1982,GBR,BiocapPerCap,0.531091609,0.14118323,0.120347463,0.352264171,0.13564289400000001,0,1.280529367,3A
1982,GBR,BiocapTotGHA,29898439.01,7948079.232,6775104.77,19831133.93,7636179.394,0,72088936.34,3A
1982,GBR,EFConsPerCap,0.801141033,0.385721444,0.429611788,0.234980836,0.13564289400000001,3.519058716,5.506156712,3A
1982,GBR,EFConsTotGHA,45101195.17,21714651.28,24185510.82,13228527.95,7636179.394,198109630.6,309975695.2,3A
1982,GBR,EFProdPerCap,0.531091609,0.14118323,0.051390881,0.209807932,0.13564289400000001,3.371886251,4.441002797,3A
1982,GBR,EFProdTotGHA,29898439.01,7948079.232,2893111.299,11811389.14,7636179.394,189824380.1,250011578.2,3A
1983,GBR,AreaPerCap,0.130316337,0.198774279,0.037867456,0.939541273,0.033382513,0,1.339881858,3A
1983,GBR,AreaTotHA,7340836.364,11197133.72,2133107.814,52925204,1880466.962,0,75476748.86,3A
1983,GBR,BiocapPerCap,0.497066381,0.140170592,0.125410653,0.351169942,0.127331119,0,1.241148687,3A
1983,GBR,BiocapTotGHA,28000195.82,7895935.397,7064494.781,19781718.32,7172676.324,0,69915020.65,3A
1983,GBR,EFConsPerCap,0.753036758,0.382969044,0.464669858,0.206516289,0.127331119,3.418074012,5.352597079,3A
1983,GBR,EFConsTotGHA,42419237.11,21572990.34,26175270.6,11633248.08,7172676.324,192543180,301516602.5,3A
1983,GBR,EFProdPerCap,0.497066381,0.140170592,0.049584935,0.204525375,0.127331119,3.275908769,4.294587171,3A
1983,GBR,EFProdTotGHA,28000195.82,7895935.397,2793163.92,11521098.14,7172676.324,184534884.1,241917953.7,3A
1984,GBR,AreaPerCap,0.130546586,0.198120778,0.038237095,0.938619817,0.033382541,0,1.338906817,3A
1984,GBR,AreaTotHA,7361025.799,11171277.65,2156044.457,52925204,1882314.607,0,75495866.51,3A
1984,GBR,BiocapPerCap,0.628995409,0.138805855,0.126556622,0.348555734,0.160842697,0,1.403756317,3A
1984,GBR,BiocapTotGHA,35466660.42,7826734.583,7136046.903,19653733.04,9069308.38,0,79152483.32,3A
1984,GBR,EFConsPerCap,0.825419469,0.380464373,0.468819714,0.211685648,0.160842697,3.318539923,5.365771824,3A
1984,GBR,EFConsTotGHA,46542266.64,21452939.93,26434961.77,11936149.11,9069308.38,187119853.2,302555479,3A
1984,GBR,EFProdPerCap,0.628995409,0.138805855,0.048614811,0.192144972,0.160842697,3.187501847,4.356905591,3A
1984,GBR,EFProdTotGHA,35466660.42,7826734.583,2741204.414,10834324.66,9069308.38,179731114.2,245669346.6,3A
1985,GBR,AreaPerCap,0.131697155,0.196416529,0.038470714,0.937291623,0.033382543,0,1.337258565,3A
1985,GBR,AreaTotHA,7436424.911,11090875.68,2172291.246,52925204,1884982.079,0,75509777.92,3A
1985,GBR,BiocapPerCap,0.549124352,0.136890262,0.127135054,0.346237425,0.139191826,0,1.298578919,3A
1985,GBR,BiocapTotGHA,31006911.44,7729659.434,7178820.86,19550677.6,7859619.79,0,73325689.13,3A
1985,GBR,EFConsPerCap,0.764586015,0.389091378,0.471216962,0.222676881,0.139191826,3.510311847,5.497074908,3A
1985,GBR,EFConsTotGHA,43173191.56,21970473.27,26607784.81,12573695.36,7859619.79,198213625.3,310398390.1,3A
1985,GBR,EFProdPerCap,0.549124352,0.136890262,0.059845825,0.195885944,0.139191826,3.358480382,4.43941859,3A
1985,GBR,EFProdTotGHA,31006911.44,7729659.434,3379260.418,11060915.59,7859619.79,189640294.3,250676661,3A
1986,GBR,AreaPerCap,0.130446746,0.196114076,0.038802563,0.935499039,0.033382513,0,1.334244937,3A
1986,GBR,AreaTotHA,7379933.424,11095016.74,2195227.89,52925204,1888592.347,0,75483974.4,3A
1986,GBR,BiocapPerCap,0.588297981,0.135733773,0.127878264,0.343184173,0.150550825,0,1.345645016,3A
1986,GBR,BiocapTotGHA,33282546.93,7679043.293,7234623.355,19415404.64,8517307.652,0,76128925.87,3A
1986,GBR,EFConsPerCap,0.773036738,0.388883064,0.502718891,0.191422982,0.150550825,3.707809406,5.714421907,3A
1986,GBR,EFConsTotGHA,43734012.95,22000787.43,28440969.75,10829621.35,8517307.652,209766724.6,323289423.7,3A
1986,GBR,EFProdPerCap,0.588297981,0.135733773,0.065092285,0.178239001,0.150550825,3.44864297,4.566556835,3A
1986,GBR,EFProdTotGHA,33282546.93,7679043.293,3682550.524,10083746.85,8517307.652,195104564.7,258349759.9,3A
1987,GBR,AreaPerCap,0.130043827,0.195491226,0.039232689,0.933273697,0.033382529,0,1.331423968,3A
1987,GBR,AreaTotHA,7374681.306,11086150.87,2224854.387,52925204,1893096.51,0,75503987.07,3A
1987,GBR,BiocapPerCap,0.553246337,0.135149846,0.129288203,0.341981067,0.142019521,0,1.301684975,3A
1987,GBR,BiocapTotGHA,31374156.73,7664239.553,7331830.483,19393472.47,8053813.332,0,73817512.57,3A
1987,GBR,EFConsPerCap,0.735872972,0.39703284,0.564766814,0.214988161,0.142019521,3.79264231,5.847322619,3A
1987,GBR,EFConsTotGHA,41730766.95,22515414.44,32027473.79,12191806.46,8053813.332,215077708.3,331596983.3,3A
1987,GBR,EFProdPerCap,0.553246337,0.135149846,0.06752835,0.19667799,0.142019521,3.478667577,4.573289621,3A
1987,GBR,EFProdTotGHA,31374156.73,7664239.553,3829478.636,11153451.32,8053813.332,197272452.7,259347592.2,3A
1988,GBR,AreaPerCap,0.128787149,0.200338937,0.03909303,0.930751078,0.033382523,0,1.332352716,3A
1988,GBR,AreaTotHA,7323210.549,11391852.65,2222943,52925204,1898226.987,0,75761437.18,3A
1988,GBR,BiocapPerCap,0.546205549,0.138229365,0.128833892,0.34038722,0.141580268,0,1.295236294,3A
1988,GBR,BiocapTotGHA,31058830.67,7860122.344,7325868.501,19355403.94,8050664.413,0,73650889.86,3A
1988,GBR,EFConsPerCap,0.808102142,0.403456861,0.597053328,0.206932828,0.141580268,3.90450003,6.061625457,3A
1988,GBR,EFConsTotGHA,45951030.03,22941726.48,33950182.75,11766800.39,8050664.413,222021188.6,344681592.7,3A
1988,GBR,EFProdPerCap,0.546205549,0.138229365,0.074994643,0.182730227,0.141580268,3.492926336,4.576666389,3A
1988,GBR,EFProdTotGHA,31058830.67,7860122.344,4264412.757,10390570.36,8050664.413,198617915.5,260242516.1,3A
1989,GBR,AreaPerCap,0.125034551,0.200224132,0.038982792,0.928126458,0.033382552,0,1.325750485,3A
1989,GBR,AreaTotHA,7129932.607,11417520.67,2222943,52925204,1903596.618,0,75599196.9,3A
1989,GBR,BiocapPerCap,0.561907911,0.137997294,0.12841501,0.3390518,0.150021895,0,1.317393909,3A
1989,GBR,BiocapTotGHA,32042067.71,7869116.162,7322698.883,19333987.86,8554803.406,0,75122674.02,3A
1989,GBR,EFConsPerCap,0.74195619,0.36010671,0.61000142,0.18935538699999999,0.150021895,3.84846037,5.899901972,3A
1989,GBR,EFConsTotGHA,42309086.63,20534616.71,34784537.47,10797744.65,8554803.406,219453446.6,336434235.5,3A
1989,GBR,EFProdPerCap,0.561907911,0.137997294,0.079242513,0.161261376,0.150021895,3.413272198,4.503703187,3A
1989,GBR,EFProdTotGHA,32042067.71,7869116.162,4518701.254,9195720.173,8554803.406,194637407.2,256817815.9,3A
1990,GBR,AreaPerCap,0.123132993,0.199110192,0.038873989,0.925536009,0.033382543,0,1.320035727,3A
1990,GBR,AreaTotHA,7041151,11385778,2222943,52925204,1908924,0,75484000,3A
1990,GBR,BiocapPerCap,0.564625231,0.137490299,0.127530757,0.338747921,0.15307535,0,1.321469558,3A
1990,GBR,BiocapTotGHA,32287134.39,7862149.149,7292629.645,19370724.24,8753353.78,0,75565991.21,3A
1990,GBR,EFConsPerCap,0.807773173,0.332414017,0.573992713,0.175035539,0.15307535,3.794180584,5.836471377,3A
1990,GBR,EFConsTotGHA,46191136.3,19008530.74,32822797.95,10009109.89,8753353.78,216963769.6,333748698.2,3A
1990,GBR,EFProdPerCap,0.564625231,0.137490299,0.077710652,0.140525431,0.15307535,3.390242031,4.463668995,3A
1990,GBR,EFProdTotGHA,32287134.39,7862149.149,4443751.612,8035708.003,8753353.78,193865229.8,255247326.7,3A
1991,GBR,AreaPerCap,0.122762397,0.198368945,0.038947322,0.923017776,0.033344912,0,1.316441352,3A
1991,GBR,AreaTotHA,7039122,11374356,2233216,52925284,1911977.2,0,75483955.2,3A
1991,GBR,BiocapPerCap,0.576619091,0.13677214,0.127887512,0.337317428,0.156622169,0,1.33521834,3A
1991,GBR,BiocapTotGHA,33062991.83,7842432.23,7332992.981,19341578.41,8980620.956,0,76560616.4,3A
1991,GBR,EFConsPerCap,0.798585181,0.337428025,0.512469623,0.158657684,0.156622169,3.836918374,5.800681057,3A
1991,GBR,EFConsTotGHA,45790393.89,19347919.96,29384699.92,9097336.155,8980620.956,220006591.4,332607562.3,3A
1991,GBR,EFProdPerCap,0.576619091,0.13677214,0.077701017,0.142171697,0.156622169,3.461958821,4.551844936,3A
1991,GBR,EFProdTotGHA,33062991.83,7842432.23,4455329.584,8152039.589,8980620.956,198506636.2,261000050.4,3A
1992,GBR,AreaPerCap,0.122395934,0.197635148,0.039020932,0.920529164,0.033308063,0,1.31288924,3A
1992,GBR,AreaTotHA,7037093,11362934,2243489,52925364,1915030.4,0,75483910.4,3A
1992,GBR,BiocapPerCap,0.575300998,0.137514309,0.129819387,0.339489249,0.156558809,0,1.338682752,3A
1992,GBR,BiocapTotGHA,33076643.22,7906316.452,7463900.754,19518764.63,9001270.452,0,76966895.51,3A
1992,GBR,EFConsPerCap,0.841749112,0.360535644,0.547404263,0.149936251,0.156558809,3.77695428,5.833138359,3A
1992,GBR,EFConsTotGHA,48395944.33,20728816.6,31472734.39,8620509.767,9001270.452,217154097.8,335373373.4,3A
1992,GBR,EFProdPerCap,0.575300998,0.137514309,0.079108465,0.145658791,0.156558809,3.41113495,4.505276322,3A
1992,GBR,EFProdTotGHA,33076643.22,7906316.452,4548301.646,8374579.34,9001270.452,196121498.4,259028609.5,3A
1993,GBR,AreaPerCap,0.12202954,0.19690223,0.039093538,0.918039635,0.033270893,0,1.309335836,3A
1993,GBR,AreaTotHA,7035064,11351512,2253762,52925444,1918083.6,0,75483865.6,3A
1993,GBR,BiocapPerCap,0.511139542,0.137006941,0.13002897,0.338577535,0.139360263,0,1.256113251,3A
